filename	label	AD	DBD	part_of	Template	synonyms	comment
20x-VNC-2259780070212108325	JRC_SS00938_VNC_2016_20140611_31_H1_20x	P{R35D04-p65.AD}	P{R71E06-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS00938|GMR_SS00938|JRC_SS00938	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_31_H1', age: 'Day 1-5'
20x-VNC-2259780079385051173	JRC_SS00941_VNC_2016_20140611_31_I1_20x	PBac{R47E07-p65.AD}	P{R35D04-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS00941|GMR_SS00941|JRC_SS00941	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_31_I1', age: 'Day 1-5'
20x-VNC-2259780094073503781	JRC_SS00942_VNC_2016_20140611_31_J2_20x	P{R47E07-p65.AD}	P{R35D04-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS00942|GMR_SS00942|JRC_SS00942	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_31_J2', age: 'Day 1-5'
20x-VNC-2022140513733312610	JRC_OL0029B_VNC_2016_20140619_31_F1_20x	P{R64G09-p65.AD}	P{R37H04-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0029B|GMR_OL0029B|JRC_OL0029B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140619_31_F1', age: 'Day 1-5'
20x-VNC-2022140522755260514	JRC_OL0048B_VNC_2016_20140619_31_J1_20x	P{R19G02-p65.AD}	P{R75G12-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0048B|GMR_OL0048B|JRC_OL0048B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140619_31_J1', age: 'Day 1-5'
20x-VNC-2024138455012868194	JRC_OL0203B_VNC_2016_20140620_32_B4_20x	P{R42E06-p65.AD}	P{VT022290-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0203B|GMR_OL0203B|JRC_OL0203B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140620_32_B4', age: 'Day 1-5'
20x-VNC-2024138478400307298	JRC_OL0070B_VNC_2016_20140620_32_I3_20x	P{R91B01-p65.AD}	P{R22A07-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	OL0070B|GMR_OL0070B|JRC_OL0070B	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140620_32_I3', age: 'Day 1-5'
20x-VNC-2149676628458864738	JRC_SS02662_VNC_2016_20141015_32_C1_20x	P{R28G03-p65.AD}	P{VT027704-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS02662|GMR_SS02662|JRC_SS02662	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141015_32_C1', age: 'Day 1-5'
20x-VNC-2149676645965889634	JRC_SS02651_VNC_2016_20141015_32_F1_20x	P{VT032961-p65.AD}	P{VT040569-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	BJD_SS02651|GMR_BJD_SS02651|JRC_BJD_SS02651	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141015_32_F1', age: 'Day 1-5'
20x-VNC-2149676650667704418	JRC_SS02645_VNC_2016_20141015_32_G1_20x	P{VT027704-p65.AD}	P{VT040569-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	BJD_SS02645|GMR_BJD_SS02645|JRC_BJD_SS02645	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141015_32_G1', age: 'Day 1-5'
20x-VNC-2149676663581966434	JRC_SS02650_VNC_2016_20141015_31_H2_20x	P{VT009792-p65.AD}	P{VT002021-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	BJD_SS02650|GMR_BJD_SS02650|JRC_BJD_SS02650	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141015_31_H2', age: 'Day 1-5'
20x-VNC-2149676666895466594	JRC_SS02652_VNC_2016_20141015_32_J1_20x	P{VT032961-p65.AD}	P{VT027704-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	BJD_SS02652|GMR_BJD_SS02652|JRC_BJD_SS02652	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141015_32_J1', age: 'Day 1-5'
20x-VNC-2149676667428143202	JRC_SS02638_VNC_2016_20141015_31_I1_20x	P{VT038216-p65.AD}	P{VT026477-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	BJD_SS02638|GMR_BJD_SS02638|JRC_BJD_SS02638	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141015_31_I1', age: 'Day 1-5'
20x-VNC-2259780153515180069	JRC_SS02681_VNC_2016_20141021_31_B3_20x	P{VT040747-p65.AD}	P{R72C08-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS02681|GMR_SS02681|JRC_SS02681	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141021_31_B3', age: 'Day 1-5'
20x-VNC-2259780179775717413	JRC_SS02665_VNC_2016_20141021_31_E2_20x	P{R35D04-p65.AD}	P{VT058944-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS02665|GMR_SS02665|JRC_SS02665	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141021_31_E2', age: 'Day 1-5'
20x-VNC-2259780201644818469	JRC_SS02666_VNC_2016_20141021_31_G2_20x	P{R35D04-p65.AD}	P{VT045997-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS02666|GMR_SS02666|JRC_SS02666	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141021_31_G2', age: 'Day 1-5'
20x-VNC-2259780211669205029	JRC_SS02664_VNC_2016_20141021_31_H2_20x	P{R35D04-p65.AD}	P{VT043656-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS02664|GMR_SS02664|JRC_SS02664	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141021_31_H2', age: 'Day 1-5'
20x-VNC-2259780249317277733	JRC_SS02663_VNC_2016_20141021_31_J2_20x	P{R35D04-p65.AD}	P{VT040747-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS02663|GMR_SS02663|JRC_SS02663	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141021_31_J2', age: 'Day 1-5'
20x-VNC-2080822626355249250	JRC_SS02445_VNC_2016_20141126_32_D1_20x	P{VT007747-p65.AD}	P{R85H06-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS02445|GMR_SS02445|JRC_SS02445	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141126_32_D1', age: 'Day 1-5'
20x-VNC-2260173451484463141	JRC_SS03822_VNC_2016_20160323_19_B2_20x	P{VT043920-p65.AD}	P{R91B01-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS03822|GMR_SS03822|JRC_SS03822	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160323_19_B2', age: 'Adult'
