filename	synonyms	label	driver	part_of
flylight_gen1_gal4-Alignments-GMR_54A11_AE_01-GMR_54A11_AE_01-20090203_GMR_54A11_AE_01_02-fA01v_20090204113357421-20x-VNC-2626276131258499108-REG_UNISEX_VNC_8bitc_J18VU_SG54A11_AE_01	GMR_54A11_AE_01	JRC_R54A11_GAL4_VNC_20090203	P{GMR54A11-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54A12_AE_01-GMR_54A12_AE_01-20090725_GMR_54A12_AE_01_01-fA01v_20090726191214203-20x-VNC-2625208956552740898-REG_UNISEX_VNC_8bitc_J18VU_SG54A12_AE_01	GMR_54A12_AE_01	JRC_R54A12_GAL4_VNC_20090725	P{GMR54A12-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54B01_AE_01-GMR_54B01_AE_01-20090725_GMR_54B01_AE_01_01-fA01v_20090726191503671-20x-VNC-2626389373968449573-REG_UNISEX_VNC_8bitc_J18VU_SG54B01_AE_01	GMR_54B01_AE_01	JRC_R54B01_GAL4_VNC_20090725	P{GMR54B01-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54B02_AE_01-GMR_54B02_AE_01-20090204_GMR_54B02_AE_01_03-fA01v_20090204113857250-20x-VNC-2627720909917519908-REG_UNISEX_VNC_8bitc_J18VU_SG54B02_AE_01	GMR_54B02_AE_01	JRC_R54B02_GAL4_VNC_20090204	P{GMR54B02-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54B03_AE_01-GMR_54B03_AE_01-20090725_GMR_54B03_AE_01_01-fA01v_20090726191830484-20x-VNC-2625864812445302823-REG_UNISEX_VNC_8bitc_J18VU_SG54B03_AE_01	GMR_54B03_AE_01	JRC_R54B03_GAL4_VNC_20090725	P{GMR54B03-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54B04_AE_01-GMR_54B04_AE_01-20080603_GMR_54B04_AE_01_02-fA01v_20080603235248734-20x-VNC-2623272589476233255-REG_UNISEX_VNC_8bitc_J18VU_SG54B04_AE_01	GMR_54B04_AE_01	JRC_R54B04_GAL4_VNC_20080603	P{GMR54B04-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54B05_AE_01-GMR_54B05_AE_01-20090204_GMR_54B05_AE_01_03-fA01v_20090204114332671-20x-VNC-2625126178595274792-REG_UNISEX_VNC_8bitc_J18VU_SG54B05_AE_01	GMR_54B05_AE_01	JRC_R54B05_GAL4_VNC_20090204	P{GMR54B05-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54B06_AE_01-GMR_54B06_AE_01-20090204_GMR_54B06_AE_01_03-fA01v_20090204114749390-20x-VNC-2626966136767381540-REG_UNISEX_VNC_8bitc_J18VU_SG54B06_AE_01	GMR_54B06_AE_01	JRC_R54B06_GAL4_VNC_20090204	P{GMR54B06-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54B07_AE_01-GMR_54B07_AE_01-20090204_GMR_54B07_AE_01_03-fA01v_20090204115205750-20x-VNC-2625207883683332136-REG_UNISEX_VNC_8bitc_J18VU_SG54B07_AE_01	GMR_54B07_AE_01	JRC_R54B07_GAL4_VNC_20090204	P{GMR54B07-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54B08_AE_01-GMR_54B08_AE_01-20090207_GMR_54B08_AE_01_01-fA01v_20090209113447908-20x-VNC-2626703435617009698-REG_UNISEX_VNC_8bitc_J18VU_SG54B08_AE_01	GMR_54B08_AE_01	JRC_R54B08_GAL4_VNC_20090207	P{GMR54B08-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54B09_AE_01-GMR_54B09_AE_01-20090725_GMR_54B09_AE_01_01-fA01v_20090726192136703-20x-VNC-2626097712977674280-REG_UNISEX_VNC_8bitc_J18VU_SG54B09_AE_01	GMR_54B09_AE_01	JRC_R54B09_GAL4_VNC_20090725	P{GMR54B09-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54B10_AE_01-GMR_54B10_AE_01-20090725_GMR_54B10_AE_01_01-fA01v_20090726192503218-20x-VNC-2627587847175012386-REG_UNISEX_VNC_8bitc_J18VU_SG54B10_AE_01	GMR_54B10_AE_01	JRC_R54B10_GAL4_VNC_20090725	P{GMR54B10-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54B11_AE_01-GMR_54B11_AE_01-20090207_GMR_54B11_AE_01_03-fA01v_20090209114032627-20x-VNC-2623000864792510498-REG_UNISEX_VNC_8bitc_J18VU_SG54B11_AE_01	GMR_54B11_AE_01	JRC_R54B11_GAL4_VNC_20090207	P{GMR54B11-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54B12_AE_01-GMR_54B12_AE_01-20090801_GMR_54B12_AE_01_01-fA01v_20090803112211909-20x-VNC-2625800077498646566-REG_UNISEX_VNC_8bitc_J18VU_SG54B12_AE_01	GMR_54B12_AE_01	JRC_R54B12_GAL4_VNC_20090801	P{GMR54B12-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54C01_AE_01-GMR_54C01_AE_01-20090725_GMR_54C01_AE_01_01-fA01v_20090726192817593-20x-VNC-2625103426832302114-REG_UNISEX_VNC_8bitc_J18VU_SG54C01_AE_01	GMR_54C01_AE_01	JRC_R54C01_GAL4_VNC_20090725	P{GMR54C01-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54C02_AE_01-GMR_54C02_AE_01-20090207_GMR_54C02_AE_01_02-fA01v_20090209114401377-20x-VNC-2622898409639510056-REG_UNISEX_VNC_8bitc_J18VU_SG54C02_AE_01	GMR_54C02_AE_01	JRC_R54C02_GAL4_VNC_20090207	P{GMR54C02-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54C03_AE_01-GMR_54C03_AE_01-20090801_GMR_54C03_AE_01_01-fA01v_20090803112608315-20x-VNC-2623308600797298728-REG_UNISEX_VNC_8bitc_J18VU_SG54C03_AE_01	GMR_54C03_AE_01	JRC_R54C03_GAL4_VNC_20090801	P{GMR54C03-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54C04_AE_01-GMR_54C04_AE_01-20090725_GMR_54C04_AE_01_01-fA01v_20090726193127296-20x-VNC-2622529913495748645-REG_UNISEX_VNC_8bitc_J18VU_SG54C04_AE_01	GMR_54C04_AE_01	JRC_R54C04_GAL4_VNC_20090725	P{GMR54C04-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54C05_AE_01-GMR_54C05_AE_01-20090801_GMR_54C05_AE_01_01-fA01v_20090803112955924-20x-VNC-2626071362514452516-REG_UNISEX_VNC_8bitc_J18VU_SG54C05_AE_01	GMR_54C05_AE_01	JRC_R54C05_GAL4_VNC_20090801	P{GMR54C05-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54C06_AE_01-GMR_54C06_AE_01-20090801_GMR_54C06_AE_01_01-fA01v_20090803113322159-20x-VNC-2623429756938354724-REG_UNISEX_VNC_8bitc_J18VU_SG54C06_AE_01	GMR_54C06_AE_01	JRC_R54C06_GAL4_VNC_20090801	P{GMR54C06-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54C07_AE_01-GMR_54C07_AE_01-20090207_GMR_54C07_AE_01_02-fA01v_20090209114738158-20x-VNC-2625314806697033768-REG_UNISEX_VNC_8bitc_J18VU_SG54C07_AE_01	GMR_54C07_AE_01	JRC_R54C07_GAL4_VNC_20090207	P{GMR54C07-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54C08_AE_01-GMR_54C08_AE_01-20090730_GMR_54C08_AE_01_02-fA01v_20090731093114296-20x-VNC-2626562345760981032-REG_UNISEX_VNC_8bitc_J18VU_SG54C08_AE_01	GMR_54C08_AE_01	JRC_R54C08_GAL4_VNC_20090730	P{GMR54C08-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54C09_AE_01-GMR_54C09_AE_01-20090802_GMR_54C09_AE_01_01-fA01v_20090803113636330-20x-VNC-2626448524358713381-REG_UNISEX_VNC_8bitc_J18VU_SG54C09_AE_01	GMR_54C09_AE_01	JRC_R54C09_GAL4_VNC_20090802	P{GMR54C09-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54C10_AE_01-GMR_54C10_AE_01-20090818_GMR_54C10_AE_01_01-fA01v_20090818102854320-20x-VNC-2626791434073669670-REG_UNISEX_VNC_8bitc_J18VU_SG54C10_AE_01	GMR_54C10_AE_01	JRC_R54C10_GAL4_VNC_20090818	P{GMR54C10-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54C12_AE_01-GMR_54C12_AE_01-20090802_GMR_54C12_AE_01_01-fA01v_20090803113937596-20x-VNC-2626129380736237605-REG_UNISEX_VNC_8bitc_J18VU_SG54C12_AE_01	GMR_54C12_AE_01	JRC_R54C12_GAL4_VNC_20090802	P{GMR54C12-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54D01_AE_01-GMR_54D01_AE_01-20090209_GMR_54D01_AE_01_02-fA01v_20090210103944994-20x-VNC-2625655233522434082-REG_UNISEX_VNC_8bitc_J18VU_SG54D01_AE_01	GMR_54D01_AE_01	JRC_R54D01_GAL4_VNC_20090209	P{GMR54D01-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54D03_AE_01-GMR_54D03_AE_01-20090209_GMR_54D03_AE_01_01-fA01v_20090210104703197-20x-VNC-2625009038181531686-REG_UNISEX_VNC_8bitc_J18VU_SG54D03_AE_01	GMR_54D03_AE_01	JRC_R54D03_GAL4_VNC_20090209	P{GMR54D03-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54D04_AE_01-GMR_54D04_AE_01-20090210_GMR_54D04_AE_01_02-fA01v_20090210105108776-20x-VNC-2626909748305330215-REG_UNISEX_VNC_8bitc_J18VU_SG54D04_AE_01	GMR_54D04_AE_01	JRC_R54D04_GAL4_VNC_20090210	P{GMR54D04-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54D05_AE_01-GMR_54D05_AE_01-20090802_GMR_54D05_AE_01_01-fA01v_20090803114258940-20x-VNC-2625166554098040868-REG_UNISEX_VNC_8bitc_J18VU_SG54D05_AE_01	GMR_54D05_AE_01	JRC_R54D05_GAL4_VNC_20090802	P{GMR54D05-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54D06_AE_01-GMR_54D06_AE_01-20090802_GMR_54D06_AE_01_01-fA01v_20090803114536455-20x-VNC-2626165486118764580-REG_UNISEX_VNC_8bitc_J18VU_SG54D06_AE_01	GMR_54D06_AE_01	JRC_R54D06_GAL4_VNC_20090802	P{GMR54D06-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54D07_AE_01-GMR_54D07_AE_01-20090210_GMR_54D07_AE_01_02-fA01v_20090210105434369-20x-VNC-2625318478252343329-REG_UNISEX_VNC_8bitc_J18VU_SG54D07_AE_01	GMR_54D07_AE_01	JRC_R54D07_GAL4_VNC_20090210	P{GMR54D07-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54D08_AE_01-GMR_54D08_AE_01-20090802_GMR_54D08_AE_01_01-fA01v_20090803114839737-20x-VNC-2625852478024843298-REG_UNISEX_VNC_8bitc_J18VU_SG54D08_AE_01	GMR_54D08_AE_01	JRC_R54D08_GAL4_VNC_20090802	P{GMR54D08-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54D09_AE_01-GMR_54D09_AE_01-20090802_GMR_54D09_AE_01_01-fA01v_20090803115138346-20x-VNC-2623517603204694052-REG_UNISEX_VNC_8bitc_J18VU_SG54D09_AE_01	GMR_54D09_AE_01	JRC_R54D09_GAL4_VNC_20090802	P{GMR54D09-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54D10_AE_01-GMR_54D10_AE_01-20090802_GMR_54D10_AE_01_01-fA01v_20090803115438190-20x-VNC-2626360824800739367-REG_UNISEX_VNC_8bitc_J18VU_SG54D10_AE_01	GMR_54D10_AE_01	JRC_R54D10_GAL4_VNC_20090802	P{GMR54D10-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54D11_AE_01-GMR_54D11_AE_01-20090802_GMR_54D11_AE_01_03-fA01v_20090803120049440-20x-VNC-2623569882125434918-REG_UNISEX_VNC_8bitc_J18VU_SG54D11_AE_01	GMR_54D11_AE_01	JRC_R54D11_GAL4_VNC_20090802	P{GMR54D11-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54D12_AE_01-GMR_54D12_AE_01-20090802_GMR_54D12_AE_01_01-fA01v_20090803120232409-20x-VNC-2625078775645208615-REG_UNISEX_VNC_8bitc_J18VU_SG54D12_AE_01	GMR_54D12_AE_01	JRC_R54D12_GAL4_VNC_20090802	P{GMR54D12-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54E01_AE_01-GMR_54E01_AE_01-20090802_GMR_54E01_AE_01_01-fA01v_20090803120427862-20x-VNC-2623232579221848103-REG_UNISEX_VNC_8bitc_J18VU_SG54E01_AE_01	GMR_54E01_AE_01	JRC_R54E01_GAL4_VNC_20090802	P{GMR54E01-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54E02_AE_01-GMR_54E02_AE_01-20090802_GMR_54E02_AE_01_01-fA01v_20090803120749721-20x-VNC-2627476838191988776-REG_UNISEX_VNC_8bitc_J18VU_SG54E02_AE_01	GMR_54E02_AE_01	JRC_R54E02_GAL4_VNC_20090802	P{GMR54E02-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54E03_AE_01-GMR_54E03_AE_01-20090210_GMR_54E03_AE_01_02-fA01v_20090210105751385-20x-VNC-2623527288183980071-REG_UNISEX_VNC_8bitc_J18VU_SG54E03_AE_01	GMR_54E03_AE_01	JRC_R54E03_GAL4_VNC_20090210	P{GMR54E03-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54E04_AE_01-GMR_54E04_AE_01-20101116_GMR_54E04_AE_01_01-fA01v_20101117094752531-20x-VNC-2622542962176819239-REG_UNISEX_VNC_8bitc_J18VU_SG54E04_AE_01	GMR_54E04_AE_01	JRC_R54E04_GAL4_VNC_20101116	P{GMR54E04-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54E06_AE_01-GMR_54E06_AE_01-20090210_GMR_54E06_AE_01_02-fA01v_20090211112921580-20x-VNC-2626579736951783462-REG_UNISEX_VNC_8bitc_J18VU_SG54E06_AE_01	GMR_54E06_AE_01	JRC_R54E06_GAL4_VNC_20090210	P{GMR54E06-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54E07_AE_01-GMR_54E07_AE_01-20090802_GMR_54E07_AE_01_01-fA01v_20090803121045502-20x-VNC-2622804958155636772-REG_UNISEX_VNC_8bitc_J18VU_SG54E07_AE_01	GMR_54E07_AE_01	JRC_R54E07_GAL4_VNC_20090802	P{GMR54E07-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54E08_AE_01-GMR_54E08_AE_01-20090210_GMR_54E08_AE_01_01-fA01v_20090211113128893-20x-VNC-2625629339839889446-REG_UNISEX_VNC_8bitc_J18VU_SG54E08_AE_01	GMR_54E08_AE_01	JRC_R54E08_GAL4_VNC_20090210	P{GMR54E08-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54E09_AE_01-GMR_54E09_AE_01-20090731_GMR_54E09_AE_01_02-fA01v_20090731093404905-20x-VNC-2626739147980668967-REG_UNISEX_VNC_8bitc_J18VU_SG54E09_AE_01	GMR_54E09_AE_01	JRC_R54E09_GAL4_VNC_20090731	P{GMR54E09-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54E11_AE_01-GMR_54E11_AE_01-20101201_GMR_54E11_AE_01_01-fA01v_20101202094028703-20x-VNC-2626230972617588774-REG_UNISEX_VNC_8bitc_J18VU_SG54E11_AE_01	GMR_54E11_AE_01	JRC_R54E11_GAL4_VNC_20101201	P{GMR54E11-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54E12_AE_01-GMR_54E12_AE_01-20090803_GMR_54E12_AE_01_01-fA01v_20090803121655690-20x-VNC-2625304979912523815-REG_UNISEX_VNC_8bitc_J18VU_SG54E12_AE_01	GMR_54E12_AE_01	JRC_R54E12_GAL4_VNC_20090803	P{GMR54E12-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54F01_AE_01-GMR_54F01_AE_01-20090722_GMR_54F01_AE_01_01-fA01v_20090723134138980-20x-VNC-2625199734289072168-REG_UNISEX_VNC_8bitc_J18VU_SG54F01_AE_01	GMR_54F01_AE_01	JRC_R54F01_GAL4_VNC_20090722	P{GMR54F01-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54F02_AE_01-GMR_54F02_AE_01-20090912_GMR_54F02_AE_01_03-fA01v_20090913170851093-20x-VNC-2622952167945797670-REG_UNISEX_VNC_8bitc_J18VU_SG54F02_AE_01	GMR_54F02_AE_01	JRC_R54F02_GAL4_VNC_20090912	P{GMR54F02-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54F03_AE_01-GMR_54F03_AE_01-20090211_GMR_54F03_AE_01_03-fA01v_20090212114428713-20x-VNC-2625831805755850785-REG_UNISEX_VNC_8bitc_J18VU_SG54F03_AE_01	GMR_54F03_AE_01	JRC_R54F03_GAL4_VNC_20090211	P{GMR54F03-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54F03_AE_01-GMR_54F03_AE_01-20110104_GMR_54F03_AE_01_12-fA01v_20110104100747968-20x-VNC-2626088582397296678-REG_UNISEX_VNC_8bitc_J18VU_SG54F03_AE_01	GMR_54F03_AE_01	JRC_R54F03_GAL4_VNC_20110104	P{GMR54F03-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54F04_AE_01-GMR_54F04_AE_01-20090213_GMR_54F04_AE_01_02-fA01v_20090213162740703-20x-VNC-2622804424367538216-REG_UNISEX_VNC_8bitc_J18VU_SG54F04_AE_01	GMR_54F04_AE_01	JRC_R54F04_GAL4_VNC_20090213	P{GMR54F04-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54F05_AE_01-GMR_54F05_AE_01-20090731_GMR_54F05_AE_01_01-fA01v_20090731093748796-20x-VNC-2626602590523097122-REG_UNISEX_VNC_8bitc_J18VU_SG54F05_AE_01	GMR_54F05_AE_01	JRC_R54F05_GAL4_VNC_20090731	P{GMR54F05-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54F06_AE_01-GMR_54F06_AE_01-20090731_GMR_54F06_AE_01_01-fA01v_20090731094021905-20x-VNC-2622919235394863143-REG_UNISEX_VNC_8bitc_J18VU_SG54F06_AE_01	GMR_54F06_AE_01	JRC_R54F06_GAL4_VNC_20090731	P{GMR54F06-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54F07_AE_01-GMR_54F07_AE_01-20090803_GMR_54F07_AE_01_01-fA01v_20090804141658940-20x-VNC-2625179265003421733-REG_UNISEX_VNC_8bitc_J18VU_SG54F07_AE_01	GMR_54F07_AE_01	JRC_R54F07_GAL4_VNC_20090803	P{GMR54F07-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54F08_AE_01-GMR_54F08_AE_01-20090803_GMR_54F08_AE_01_02-fA01v_20090804142035018-20x-VNC-2626906910963531812-REG_UNISEX_VNC_8bitc_J18VU_SG54F08_AE_01	GMR_54F08_AE_01	JRC_R54F08_GAL4_VNC_20090803	P{GMR54F08-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54F10_AE_01-GMR_54F10_AE_01-20090211_GMR_54F10_AE_01_02-fA01v_20090212114741244-20x-VNC-2623121535916834856-REG_UNISEX_VNC_8bitc_J18VU_SG54F10_AE_01	GMR_54F10_AE_01	JRC_R54F10_GAL4_VNC_20090211	P{GMR54F10-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54F11_AE_01-GMR_54F11_AE_01-20090205_GMR_54F11_AE_01_01-fA01v_20090206142722812-20x-VNC-2626408898956886052-REG_UNISEX_VNC_8bitc_J18VU_SG54F11_AE_01	GMR_54F11_AE_01	JRC_R54F11_GAL4_VNC_20090205	P{GMR54F11-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54F12_AE_01-GMR_54F12_AE_01-20090803_GMR_54F12_AE_01_01-fA01v_20090804142458034-20x-VNC-2625259832361353254-REG_UNISEX_VNC_8bitc_J18VU_SG54F12_AE_01	GMR_54F12_AE_01	JRC_R54F12_GAL4_VNC_20090803	P{GMR54F12-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54G01_AE_01-GMR_54G01_AE_01-20090722_GMR_54G01_AE_01_01-fA01v_20090723134510465-20x-VNC-2626721367914971173-REG_UNISEX_VNC_8bitc_J18VU_SG54G01_AE_01	GMR_54G01_AE_01	JRC_R54G01_GAL4_VNC_20090722	P{GMR54G01-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54G02_AE_01-GMR_54G02_AE_01-20090722_GMR_54G02_AE_01_01-fA01v_20090723134832402-20x-VNC-2625998914532147234-REG_UNISEX_VNC_8bitc_J18VU_SG54G02_AE_01	GMR_54G02_AE_01	JRC_R54G02_GAL4_VNC_20090722	P{GMR54G02-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54G03_AE_01-GMR_54G03_AE_01-20090723_GMR_54G03_AE_01_01-fA01v_20090723135500933-20x-VNC-2622935800286806050-REG_UNISEX_VNC_8bitc_J18VU_SG54G03_AE_01	GMR_54G03_AE_01	JRC_R54G03_GAL4_VNC_20090723	P{GMR54G03-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54G04_AE_01-GMR_54G04_AE_01-20090804_GMR_54G04_AE_01_02-fA01v_20090804142835002-20x-VNC-2626328270517309479-REG_UNISEX_VNC_8bitc_J18VU_SG54G04_AE_01	GMR_54G04_AE_01	JRC_R54G04_GAL4_VNC_20090804	P{GMR54G04-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54G05_AE_01-GMR_54G05_AE_01-20090723_GMR_54G05_AE_01_01-fA01v_20090723135808683-20x-VNC-2622771074621767714-REG_UNISEX_VNC_8bitc_J18VU_SG54G05_AE_01	GMR_54G05_AE_01	JRC_R54G05_GAL4_VNC_20090723	P{GMR54G05-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54G06_AE_01-GMR_54G06_AE_01-20090205_GMR_54G06_AE_01_01-fA01v_20090206143043078-20x-VNC-2626686769164189735-REG_UNISEX_VNC_8bitc_J18VU_SG54G06_AE_01	GMR_54G06_AE_01	JRC_R54G06_GAL4_VNC_20090205	P{GMR54G06-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54G07_AE_01-GMR_54G07_AE_01-20100421_GMR_54G07_AE_01_04-fA01v_20100421212952062-20x-VNC-2626812576188596264-REG_UNISEX_VNC_8bitc_J18VU_SG54G07_AE_01	GMR_54G07_AE_01	JRC_R54G07_GAL4_VNC_20100421	P{GMR54G07-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54G08_AE_01-GMR_54G08_AE_01-20090804_GMR_54G08_AE_01_01-fA01v_20090804143022737-20x-VNC-2622654025941647399-REG_UNISEX_VNC_8bitc_J18VU_SG54G08_AE_01	GMR_54G08_AE_01	JRC_R54G08_GAL4_VNC_20090804	P{GMR54G08-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54G09_AE_01-GMR_54G09_AE_01-20090804_GMR_54G09_AE_01_01-fA01v_20090804143308034-20x-VNC-2622466761605251112-REG_UNISEX_VNC_8bitc_J18VU_SG54G09_AE_01	GMR_54G09_AE_01	JRC_R54G09_GAL4_VNC_20090804	P{GMR54G09-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54G10_AE_01-GMR_54G10_AE_01-20090804_GMR_54G10_AE_01_01-fA01v_20090804143540330-20x-VNC-2625845868065980452-REG_UNISEX_VNC_8bitc_J18VU_SG54G10_AE_01	GMR_54G10_AE_01	JRC_R54G10_GAL4_VNC_20090804	P{GMR54G10-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54G12_AE_01-GMR_54G12_AE_01-20090804_GMR_54G12_AE_01_01-fA01v_20090804143818737-20x-VNC-2624951893008318504-REG_UNISEX_VNC_8bitc_J18VU_SG54G12_AE_01	GMR_54G12_AE_01	JRC_R54G12_GAL4_VNC_20090804	P{GMR54G12-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54H01_AE_01-GMR_54H01_AE_01-20090205_GMR_54H01_AE_01_01-fA01v_20090206143729031-20x-VNC-2626129843728678948-REG_UNISEX_VNC_8bitc_J18VU_SG54H01_AE_01	GMR_54H01_AE_01	JRC_R54H01_GAL4_VNC_20090205	P{GMR54H01-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54H02_AE_01-GMR_54H02_AE_01-20090206_GMR_54H02_AE_01_02-fA01v_20090206144228156-20x-VNC-2622822940965601316-REG_UNISEX_VNC_8bitc_J18VU_SG54H02_AE_01	GMR_54H02_AE_01	JRC_R54H02_GAL4_VNC_20090206	P{GMR54H02-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54H03_AE_01-GMR_54H03_AE_01-20090826_GMR_54H03_AE_01_04-fA01v_20090827114956140-20x-VNC-2622489769136881704-REG_UNISEX_VNC_8bitc_J18VU_SG54H03_AE_01	GMR_54H03_AE_01	JRC_R54H03_GAL4_VNC_20090826	P{GMR54H03-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54H04_AE_01-GMR_54H04_AE_01-20090206_GMR_54H04_AE_01_02-fA01v_20090206144615640-20x-VNC-2625090788874256422-REG_UNISEX_VNC_8bitc_J18VU_SG54H04_AE_01	GMR_54H04_AE_01	JRC_R54H04_GAL4_VNC_20090206	P{GMR54H04-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54H05_AE_01-GMR_54H05_AE_01-20090723_GMR_54H05_AE_01_01-fA01v_20090723140126746-20x-VNC-2623445087257886756-REG_UNISEX_VNC_8bitc_J18VU_SG54H05_AE_01	GMR_54H05_AE_01	JRC_R54H05_GAL4_VNC_20090723	P{GMR54H05-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54H06_AE_01-GMR_54H06_AE_01-20090804_GMR_54H06_AE_01_01-fA01v_20090804144104393-20x-VNC-2625086805694742568-REG_UNISEX_VNC_8bitc_J18VU_SG54H06_AE_01	GMR_54H06_AE_01	JRC_R54H06_GAL4_VNC_20090804	P{GMR54H06-GAL4}	adult ventral nervous system
flylight_gen1_gal4-Alignments-GMR_54H07_AE_01-GMR_54H07_AE_01-20090206_GMR_54H07_AE_01_02-fA01v_20090206144942359-20x-VNC-2626971944263614500-REG_UNISEX_VNC_8bitc_J18VU_SG54H07_AE_01	GMR_54H07_AE_01	JRC_R54H07_GAL4_VNC_20090206	P{GMR54H07-GAL4}	adult ventral nervous system
