subject_external_id	subject_external_db	relation	pub	object	subject_name
1378212488	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	aMe1_R (FlyEM-HB:1378212488)
1378212690	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	MC62(LWF5)_R (FlyEM-HB:1378212690)
1378251040	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PLP211_R (FlyEM-HB:1378251040)
1378315562	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PS188_R (FlyEM-HB:1378315562)
1378393109	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PS008_b_R (FlyEM-HB:1378393109)
1378544024	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PLP103_R (FlyEM-HB:1378544024)
1378570264	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC20 (FlyEM-HB:1378570264)
1378570483	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC20 (FlyEM-HB:1378570483)
1378571026	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC20 (FlyEM-HB:1378571026)
1378574332	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AOTU043_R (FlyEM-HB:1378574332)
1378587904	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC20 (FlyEM-HB:1378587904)
1378604678	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LT73_R (FlyEM-HB:1378604678)
1378781175	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	PS005_a(ADM01)_L (FlyEM-HB:1378781175)
1378856024	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC28a (FlyEM-HB:1378856024)
1378860414	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LT57_R (FlyEM-HB:1378860414)
1379023266	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PS253_R (FlyEM-HB:1379023266)
1379087619	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	FB1C(NO1/NO3)_L (FlyEM-HB:1379087619)
1379256115	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	WED145_R (FlyEM-HB:1379256115)
1379277446	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC26 (FlyEM-HB:1379277446)
1379355446	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PS105_R (FlyEM-HB:1379355446)
1379541865	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC13(LWF1)_R (FlyEM-HB:1379541865)
1379549812	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC10 (FlyEM-HB:1379549812)
1379644459	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	CL033(ADL27)_L (FlyEM-HB:1379644459)
1379907704	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LT52_R (FlyEM-HB:1379907704)
1380145201	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	PFNp_c(PB01c)_L6_C5 (FlyEM-HB:1380145201)
1380145267	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	PFNp_b(PB01b)_L4_C3 (FlyEM-HB:1380145267)
1380149563	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	PFNp_c(PB01c)_L6_C5 (FlyEM-HB:1380149563)
1380149683	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	PFNp_c(PB01c)_L6_C5 (FlyEM-HB:1380149683)
1380206312	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC20 (FlyEM-HB:1380206312)
1380331849	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC9(PLBDL3)_R (FlyEM-HB:1380331849)
1380408540	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PFNp_b(PB01b)_R7_C4 (FlyEM-HB:1380408540)
1380408769	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PFNp_d(PB01a)_R7_C4 (FlyEM-HB:1380408769)
1380486570	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	vDeltaK_C6 (FlyEM-HB:1380486570)
1380495496	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	PEN_a(PB06a)_L6 (FlyEM-HB:1380495496)
1380680745	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP553_R (FlyEM-HB:1380680745)
1380737049	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	IB077_R (FlyEM-HB:1380737049)
1380957285	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC25 (FlyEM-HB:1380957285)
1380957320	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC26 (FlyEM-HB:1380957320)
1380979698	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP288_R (FlyEM-HB:1380979698)
1381298126	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC25 (FlyEM-HB:1381298126)
1381306709	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PVLP058_R (FlyEM-HB:1381306709)
1381311623	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PVLP134_R (FlyEM-HB:1381311623)
1381397088	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	CL121_R (FlyEM-HB:1381397088)
1381397983	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	CL056_R (FlyEM-HB:1381397983)
1381484065	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	PFL2(PB12b)_L2_C6 (FlyEM-HB:1381484065)
1381656679	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PVLP133_a_R (FlyEM-HB:1381656679)
1381704275	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC9(PLBDL3)_R (FlyEM-HB:1381704275)
1381872829	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	vDeltaL_C8 (FlyEM-HB:1381872829)
1381997776	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PVLP071_R (FlyEM-HB:1381997776)
1382002299	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC25 (FlyEM-HB:1382002299)
1382023849	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP186_R (FlyEM-HB:1382023849)
1382195959	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	FC1B(FQ6)_C7_L (FlyEM-HB:1382195959)
1382218098	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	vDeltaM_C8 (FlyEM-HB:1382218098)
1382308349	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PVLP071_R (FlyEM-HB:1382308349)
1382343142	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP155_R (FlyEM-HB:1382343142)
1382343196	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP331_R (FlyEM-HB:1382343196)
1382667382	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP301_R (FlyEM-HB:1382667382)
1382710039	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	WED121_R (FlyEM-HB:1382710039)
1383016399	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP287_R (FlyEM-HB:1383016399)
1383111671	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PS274_R (FlyEM-HB:1383111671)
1383379730	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP299_c_R (FlyEM-HB:1383379730)
1383383062	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PVLP015_R (FlyEM-HB:1383383062)
1383396225	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PVLP057_R (FlyEM-HB:1383396225)
1383435249	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP541_R (FlyEM-HB:1383435249)
1383452563	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	hDeltaJ_08_C7a (FlyEM-HB:1383452563)
1383461199	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	vDeltaI_C0 (FlyEM-HB:1383461199)
1383633527	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC10 (FlyEM-HB:1383633527)
1383633605	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC10 (FlyEM-HB:1383633605)
1383703581	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP505_R (FlyEM-HB:1383703581)
1383767808	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP488_R (FlyEM-HB:1383767808)
1383776127	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP541_R (FlyEM-HB:1383776127)
1383828111	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	vDeltaK_C2 (FlyEM-HB:1383828111)
1383905754	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	vDeltaK_C7 (FlyEM-HB:1383905754)
1383956999	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	WED034_R (FlyEM-HB:1383956999)
1384017738	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC11 (FlyEM-HB:1384017738)
1384052612	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP206_a_R (FlyEM-HB:1384052612)
1384065958	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PVLP030_R (FlyEM-HB:1384065958)
1384277275	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	hDeltaB_06_C6 (FlyEM-HB:1384277275)
1384505707	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	vDeltaK_C0 (FlyEM-HB:1384505707)
1384592348	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	vDeltaK_C9 (FlyEM-HB:1384592348)
1384712714	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PVLP027_R (FlyEM-HB:1384712714)
1384734912	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP395_R (FlyEM-HB:1384734912)
1384752007	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PVLP057_R (FlyEM-HB:1384752007)
1385015126	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PVLP082_R (FlyEM-HB:1385015126)
1385032953	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PVLP090_R (FlyEM-HB:1385032953)
1385053807	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	aSP10C_a(aSP10c)_R (FlyEM-HB:1385053807)
1385093648	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PVLP150(SCB030)_R (FlyEM-HB:1385093648)
1385291666	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	vDeltaC_C9 (FlyEM-HB:1385291666)
1385291703	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	vDeltaA_b_C9 (FlyEM-HB:1385291703)
1385304410	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	TuBu_L (FlyEM-HB:1385304410)
1385420918	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP524_b_R (FlyEM-HB:1385420918)
1385429936	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PVLP069_R (FlyEM-HB:1385429936)
1385430156	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PVLP016_R (FlyEM-HB:1385430156)
1385433981	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP579_R (FlyEM-HB:1385433981)
1385524378	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	FC1E(FQ6)_C1_R (FlyEM-HB:1385524378)
1385653883	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	TuBu_L (FlyEM-HB:1385653883)
1385653892	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	TuBu_L (FlyEM-HB:1385653892)
1385740486	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP502_R (FlyEM-HB:1385740486)
1386098182	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	aSP10A_R (FlyEM-HB:1386098182)
1386512867	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	MBON05(y4>y1y2)_R (FlyEM-HB:1386512867)
1386755292	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP237_b_R (FlyEM-HB:1386755292)
1386758950	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP511_R (FlyEM-HB:1386758950)
1386780502	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP117_R (FlyEM-HB:1386780502)
1386780576	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP117_R (FlyEM-HB:1386780576)
1386780716	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP120_R (FlyEM-HB:1386780716)
1386784924	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP115_R (FlyEM-HB:1386784924)
1386849677	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	LAL138(PVL06)_L (FlyEM-HB:1386849677)
1386854129	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LAL203(SCB018)_R (FlyEM-HB:1386854129)
1386854176	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LAL062_R (FlyEM-HB:1386854176)
1386858837	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	WEDPN17_a_R (FlyEM-HB:1386858837)
1387095695	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP219_R (FlyEM-HB:1387095695)
1387105148	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP134_R (FlyEM-HB:1387105148)
1387449975	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP364_R (FlyEM-HB:1387449975)
1387471295	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP231_R (FlyEM-HB:1387471295)
1387527258	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LAL048_R (FlyEM-HB:1387527258)
1387527359	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	WED082_R (FlyEM-HB:1387527359)
1387575003	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	KCab-p_R (FlyEM-HB:1387575003)
1387583729	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	PAM03(B2B\'2a)_L (FlyEM-HB:1387583729)
1387583807	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PAM03(B2B\'2a)_R (FlyEM-HB:1387583807)
1387687146	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	LAL010(ADM03)_L (FlyEM-HB:1387687146)
1387773463	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP218_R (FlyEM-HB:1387773463)
1387774133	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP136_R (FlyEM-HB:1387774133)
1387868622	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LAL068_R (FlyEM-HB:1387868622)
1387881882	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LAL069_R (FlyEM-HB:1387881882)
1388223120	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LAL069_R (FlyEM-HB:1388223120)
1388585088	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	KCab-p_R (FlyEM-HB:1388585088)
1389142287	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP290_R (FlyEM-HB:1389142287)
1390618359	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	KCab-m_R (FlyEM-HB:1390618359)
1390942076	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	KCab-s_R (FlyEM-HB:1390942076)
1392440010	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	LAL192(PVM09)_L (FlyEM-HB:1392440010)
1392655948	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	KCg-t_R (FlyEM-HB:1392655948)
1403392477	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LPLC2_R (FlyEM-HB:1403392477)
1404109050	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC9(PLBDL3)_R (FlyEM-HB:1404109050)
1404446113	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LPLC1_R (FlyEM-HB:1404446113)
1404778340	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC11 (FlyEM-HB:1404778340)
1404783075	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC21(PLBDL4)_R (FlyEM-HB:1404783075)
1404920496	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PS191_R (FlyEM-HB:1404920496)
1404933332	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	SAD084_R (FlyEM-HB:1404933332)
1405107113	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC12(lVLPT7)_R (FlyEM-HB:1405107113)
1405226806	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PVLP138_R (FlyEM-HB:1405226806)
1405231475	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	DNp04_R (FlyEM-HB:1405231475)
1405296056	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PS225_R (FlyEM-HB:1405296056)
1405300458	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	DNp16/17_R (FlyEM-HB:1405300458)
1405300499	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	DNp16_R (FlyEM-HB:1405300499)
1405300548	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	DNp16_R (FlyEM-HB:1405300548)
1405313687	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	OCG08 (FlyEM-HB:1405313687)
1405321852	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	OCG08 (FlyEM-HB:1405321852)
1405615693	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	WED125_R (FlyEM-HB:1405615693)
1405780725	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC4 (FlyEM-HB:1405780725)
1405788552	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC17 (FlyEM-HB:1405788552)
1405824057	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC13(LWF2)_R (FlyEM-HB:1405824057)
1405904811	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	LT44b_L (FlyEM-HB:1405904811)
1405923011	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PS177_R (FlyEM-HB:1405923011)
1405947932	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	VES069_R (FlyEM-HB:1405947932)
1405982395	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PS295_R (FlyEM-HB:1405982395)
1405992303	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PS298_R (FlyEM-HB:1405992303)
1405992348	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PS231_R (FlyEM-HB:1405992348)
1406017361	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PS285(PVM10)_R (FlyEM-HB:1406017361)
1406021969	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	IB044_R (FlyEM-HB:1406021969)
1406073671	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	IB099_L (FlyEM-HB:1406073671)
1406147470	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LPLC4_R (FlyEM-HB:1406147470)
1406155403	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	Li19_R (FlyEM-HB:1406155403)
1406215489	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	CL274_R (FlyEM-HB:1406215489)
1406241498	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LAL203(SCB018)_R (FlyEM-HB:1406241498)
1406241804	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PLP037_R (FlyEM-HB:1406241804)
1406276743	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LAL178_R (FlyEM-HB:1406276743)
1406333037	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	PS287_L (FlyEM-HB:1406333037)
1406457363	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	PS208(PVM01)_L (FlyEM-HB:1406457363)
1406583670	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LT78_R (FlyEM-HB:1406583670)
1406642759	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	FC1D(FQ6)_C2_R (FlyEM-HB:1406642759)
1406798421	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	VES070(PVM01)_L (FlyEM-HB:1406798421)
1406911688	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PVLP093_R (FlyEM-HB:1406911688)
1406928592	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC13(LWF1)_R (FlyEM-HB:1406928592)
1406966879	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	DNb05_R (FlyEM-HB:1406966879)
