filename	label	AD	DBD	part_of	Template	synonyms	comment
63x-Brain-2165727182532378722	JRC_LH141_Brain_2019_20150626_32_J1_63x	P{R79C09-p65.AD}	P{R22A12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS15301|JRC_SS15301	tile(s): 'left_dorsal, right_dorsal, left_ventral, right_ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150626_32_J1', age: 'Day 1-5'
63x-Brain-2165727197485072482	JRC_LH141_Brain_2019_20150626_32_J3_63x	P{R79C09-p65.AD}	P{R22A12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS15301|JRC_SS15301	tile(s): 'left_dorsal, right_dorsal, left_ventral, right_ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150626_32_J3', age: 'Day 1-5'
63x-Brain-2230497300231225381	JRC_LH180_Brain_2019_20150706_31_B4_63x	P{R24C08-p65.AD}	P{R30E03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS15290|JRC_SS15290	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150706_31_B4', age: 'Day 1-5'
63x-Brain-2230497320028340261	JRC_LH180_Brain_2019_20150706_31_B5_63x	P{R24C08-p65.AD}	P{R30E03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS15290|JRC_SS15290	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150706_31_B5', age: 'Day 1-5'
63x-Brain-2230497374478794789	JRC_LH166_Brain_2019_20150706_31_D5_63x	P{R31D07-p65.AD}	P{R25B07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS15293|JRC_SS15293	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150706_31_D5', age: 'Day 1-5'
63x-Brain-2230497410956656677	JRC_LH168_Brain_2019_20150706_31_F5_63x	P{R46A08-p65.AD}	P{R25B07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS15296|JRC_SS15296	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150706_31_F5', age: 'Day 1-5'
63x-Brain-2184379363712041058	JRC_LH2448_Brain_2019_20150814_31_A3_63x	P{R10E07-p65.AD}	P{R53C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB295B|GMR_MB295B|JRC_MB295B	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150814_31_A3', age: 'Day 1-5'
63x-Brain-2222844524126797922	JRC_LH2448_Brain_2019_20150814_31_A5_63x	P{R10E07-p65.AD}	P{R53C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB295B|GMR_MB295B|JRC_MB295B	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil', mounting protocol: 'DPX PBS Mounting', slide_code: '20150814_31_A5', age: 'Day 1-5'
63x-Brain-2222844654481571938	JRC_LH2453_Brain_2019_20150814_31_D5_63x	PBac{R20A02-p65.AD}	P{R67F03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB072C|GMR_MB072C|JRC_MB072C	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil', mounting protocol: 'DPX PBS Mounting', slide_code: '20150814_31_D5', age: 'Day 1-5'
63x-Brain-2184379500286967906	JRC_LH2446_Brain_2019_20150814_31_F1_63x	P{VT029753-p65.AD}	P{R55C09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01371|GMR_SS01371|JRC_SS01371	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150814_31_F1', age: 'Day 1-5'
63x-Brain-2184379515503902818	JRC_LH2446_Brain_2019_20150814_31_F4_63x	P{VT029753-p65.AD}	P{R55C09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01371|GMR_SS01371|JRC_SS01371	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150814_31_F4', age: 'Day 1-5'
63x-Brain-2185885625012453474	JRC_LH258_Brain_2019_20150821_31_B1_63x	P{R21D06-p65.AD}	P{R37F05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04955|JRC_SS04955	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150821_31_B1', age: 'Day 1-5'
63x-Brain-2224620837623824482	JRC_LH258_Brain_2019_20150821_31_B5_63x	P{R21D06-p65.AD}	P{R37F05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04955|JRC_SS04955	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil', mounting protocol: 'DPX PBS Mounting', slide_code: '20150821_31_B5', age: 'Day 1-5'
63x-Brain-2224620949989228642	JRC_LH173_Brain_2019_20150821_31_D4_63x	P{R16C09-p65.AD}	P{R28A10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03225|JRC_SS03225	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil', mounting protocol: 'DPX PBS Mounting', slide_code: '20150821_31_D4', age: 'Day 1-5'
63x-Brain-2224620963264200802	JRC_LH173_Brain_2019_20150821_31_D5_63x	P{R16C09-p65.AD}	P{R28A10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03225|JRC_SS03225	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil', mounting protocol: 'DPX PBS Mounting', slide_code: '20150821_31_D5', age: 'Day 1-5'
63x-Brain-2185885719161995362	JRC_LH206_Brain_2019_20150821_31_E3_63x	P{R70G02-p65.AD}	P{R31D07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03227|JRC_SS03227	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150821_31_E3', age: 'Day 1-5'
63x-Brain-2224621007149203554	JRC_LH206_Brain_2019_20150821_31_E4_63x	P{R70G02-p65.AD}	P{R31D07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03227|JRC_SS03227	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil', mounting protocol: 'DPX PBS Mounting', slide_code: '20150821_31_E4', age: 'Day 1-5'
63x-Brain-2186061899479646306	JRC_LH2454_Brain_2019_20150828_31_A1_63x	P{ple-p65.AD}	P{R42H01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB583B|GMR_MB583B|JRC_MB583B	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150828_31_A1', age: 'Day 1-5'
63x-Brain-2186061928307097698	JRC_LH1479_Brain_2019_20150828_31_B1_63x	P{R84F07-p65.AD}	P{R65C07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04973|JRC_SS04973	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150828_31_B1', age: 'Day 1-5'
63x-Brain-2186061957541396578	JRC_LH1479_Brain_2019_20150828_31_B3_63x	P{R84F07-p65.AD}	P{R65C07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04973|JRC_SS04973	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150828_31_B3', age: 'Day 1-5'
63x-Brain-2186061970581487714	JRC_LH1337_Brain_2019_20150828_31_C3_63x	P{R41H07-p65.AD}	P{R53C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04962|JRC_SS04962	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150828_31_C3', age: 'Day 1-5'
63x-Brain-2186061989535547490	JRC_LH1337_Brain_2019_20150828_31_C6_63x	P{R41H07-p65.AD}	P{R53C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04962|JRC_SS04962	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150828_31_C6', age: 'Day 1-5'
63x-Brain-2186061997097877602	JRC_LH989_Brain_2019_20150828_31_D1_63x	P{R29G05-p65.AD}	P{R37G11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04956|JRC_SS04956	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150828_31_D1', age: 'Day 1-5'
63x-Brain-2186062005608120418	JRC_LH989_Brain_2019_20150828_31_D2_63x	P{R29G05-p65.AD}	P{R37G11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04956|JRC_SS04956	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150828_31_D2', age: 'Day 1-5'
63x-Brain-2186062021311594594	JRC_LH1197_Brain_2019_20150828_31_E1_63x	P{R30F11-p65.AD}	P{R48D05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04957|JRC_SS04957	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150828_31_E1', age: 'Day 1-5'
63x-Brain-2186062044585787490	JRC_LH1197_Brain_2019_20150828_31_E6_63x	P{R30F11-p65.AD}	P{R48D05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04957|JRC_SS04957	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150828_31_E6', age: 'Day 1-5'
63x-Brain-2186062055922991202	JRC_LH849_Brain_2019_20150828_31_F1_63x	P{R11E08-p65.AD}	P{R28A10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04948|JRC_SS04948	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150828_31_F1', age: 'Day 1-5'
63x-Brain-2186062065309843554	JRC_LH849_Brain_2019_20150828_31_F3_63x	P{R11E08-p65.AD}	P{R28A10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04948|JRC_SS04948	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150828_31_F3', age: 'Day 1-5'
63x-Brain-2186062087183138914	JRC_LH1475_Brain_2019_20150828_31_G1_63x	P{R86A05-p65.AD}	P{R65C07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04974|JRC_SS04974	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150828_31_G1', age: 'Day 1-5'
63x-Brain-2186062157186072674	JRC_LH509_Brain_2019_20150828_31_J3_63x	P{R13C04-p65.AD}	P{R79C09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03783|JRC_SS03783	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150828_31_J3', age: 'Day 1-5'
63x-Brain-2197251499455676514	JRC_LH979_Brain_2019_20150929_33_A2_63x	P{R84F07-p65.AD}	P{R37A11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04972|JRC_SS04972	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150929_33_A2', age: 'Day 1-5'
63x-Brain-2197251535988064354	JRC_LH979_Brain_2019_20150929_33_A4_63x	P{R84F07-p65.AD}	P{R37A11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04972|JRC_SS04972	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150929_33_A4', age: 'Day 1-5'
63x-Brain-2220008000096043106	JRC_LH123_Brain_2019_20150929_33_B1_63x	P{R16C09-p65.AD}	P{R20G01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04951|JRC_SS04951	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150929_33_B1', age: 'Day 1-5'
63x-Brain-2197252078315765858	JRC_LH1129_Brain_2019_20150929_33_F1_63x	P{R14B11-p65.AD}	P{R44G08-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04950|JRC_SS04950	tile(s): 'left_ventral, right_ventral, left_dorsal, right_dorsal', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150929_33_F1', age: 'Day 1-5'
63x-Brain-2197252254157766754	JRC_LH421_Brain_2019_20150929_33_G2_63x	P{R38D01-p65.AD}	P{R54G12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04958|JRC_SS04958	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150929_33_G2', age: 'Day 1-5'
63x-Brain-2197252335640510562	JRC_LH421_Brain_2019_20150929_33_G3_63x	P{R38D01-p65.AD}	P{R54G12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04958|JRC_SS04958	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150929_33_G3', age: 'Day 1-5'
63x-Brain-2203988276216332362	JRC_LH1284_Brain_2019_20151007_31_A1_63x	P{R38F08-p65.AD}	P{R52H12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04959|JRC_SS04959	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151007_31_A1', age: 'Day 1-5'
63x-Brain-2203988302422343754	JRC_LH1284_Brain_2019_20151007_31_A5_63x	P{R38F08-p65.AD}	P{R52H12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04959|JRC_SS04959	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151007_31_A5', age: 'Day 1-5'
63x-Brain-2220008409283952738	JRC_LH578_Brain_2019_20151014_32_E1_63x	P{R70G02-p65.AD}	P{R94F11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03776|JRC_SS03776	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151014_32_E1', age: 'Day 1-5'
63x-Brain-2206339958216589410	JRC_LH578_Brain_2019_20151014_32_E3_63x	P{R70G02-p65.AD}	P{R94F11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03776|JRC_SS03776	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151014_32_E3', age: 'Day 1-5'
63x-Brain-2220008535859658850	JRC_LH1543_Brain_2019_20151014_32_F4_63x	P{R76E07-p65.AD}	P{R66B12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03799|JRC_SS03799	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151014_32_F4', age: 'Day 1-5'
63x-Brain-2220008585016901730	JRC_LH1543_Brain_2019_20151014_32_F6_63x	P{R76E07-p65.AD}	P{R66B12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03799|JRC_SS03799	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151014_32_F6', age: 'Day 1-5'
63x-Brain-2210298364803678306	JRC_LH788_Brain_2019_20151111_32_D2_63x	P{R34C08-p65.AD}	P{R22C12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS16038|JRC_SS16038	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151111_32_D2', age: 'Day 1-5'
63x-Brain-2210298397473112162	JRC_LH788_Brain_2019_20151111_32_D3_63x	P{R34C08-p65.AD}	P{R22C12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS16038|JRC_SS16038	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151111_32_D3', age: 'Day 1-5'
63x-Brain-2229803294002249765	JRC_LH1518_Brain_2019_20151111_32_F4_63x	P{R85A07-p65.AD}	P{R65H10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03801|JRC_SS03801	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151111_32_F4', age: 'Day 1-5'
63x-Brain-2229803307851841573	JRC_LH1518_Brain_2019_20151111_32_F5_63x	P{R85A07-p65.AD}	P{R65H10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03801|JRC_SS03801	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151111_32_F5', age: 'Day 1-5'
63x-Brain-2225724263506116706	JRC_LH1046_Brain_2019_20151202_33_I1_63x	P{R82F03-p65.AD}	P{R41G09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS16786|JRC_SS16786	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151202_33_I1', age: 'Day 1-5'
63x-Brain-2225724276630093922	JRC_LH1046_Brain_2019_20151202_33_I2_63x	P{R82F03-p65.AD}	P{R41G09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS16786|JRC_SS16786	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151202_33_I2', age: 'Day 1-5'
