filename	label	AD	DBD	part_of	Template	synonyms	comment
20x-Brain-2107647999533383778	JRC_SS02387_Brain_2018_20141231_33_D1_20x	P{R60B12-p65.AD}	P{R58E05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02387|GMR_SS02387|JRC_SS02387	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141231_33_D1', age: 'Day 1-5'
20x-Brain-2107648002716860514	JRC_SS02388_Brain_2018_20141231_33_E1_20x	P{R14H09-p65.AD}	P{R61A01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02388|GMR_SS02388|JRC_SS02388	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141231_33_E1', age: 'Day 1-5'
20x-Brain-2113406296731418722	JRC_SS02391_Brain_2018_20141231_33_H3_20x	P{R81C11-p65.AD}	P{R66B05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02391|GMR_SS02391|JRC_SS02391	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141231_33_H3', age: 'Day 1-5'
20x-Brain-2113406298342031458	JRC_SS02392_Brain_2018_20141231_33_I1_20x	P{VT064490-p65.AD}	P{R69C11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02392|GMR_SS02392|JRC_SS02392	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141231_33_I1', age: 'Day 1-5'
20x-Brain-2113406323503661154	JRC_SS02393_Brain_2018_20141231_33_J4_20x	P{VT023490-p65.AD}	P{R80H02-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02393|GMR_SS02393|JRC_SS02393	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141231_33_J4', age: 'Day 1-5'
20x-Brain-2107648041166045282	JRC_SS00923_Brain_2018_20150209_32_A3_20x	P{VT057470-p65.AD}	P{VT033947-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00923|BJD_SS00923|JRC_SS00923	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150209_32_A3', age: 'Day 1-5'
20x-Brain-2109119443761102946	JRC_SS02534_Brain_2018_20150209_32_B2_20x	P{VT025392-p65.AD}	P{VT017647-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02534|BJD_SS02534|JRC_SS02534	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150209_32_B2', age: 'Day 1-5'
20x-Brain-2114529187736846434	JRC_SS02635_Brain_2018_20150218_32_H2_20x	P{R42B02-p65.AD}	P{VT037574-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02635|GMR_SS02635|JRC_SS02635	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150218_32_H2', age: 'Day 1-5'
20x-Brain-2114529178308051042	JRC_SS02633_Brain_2018_20150218_32_F1_20x	P{R42B02-p65.AD}	P{VT044958-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02633|GMR_SS02633|JRC_SS02633	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150218_32_F1', age: 'Day 1-5'
20x-Brain-2114529184817610850	JRC_SS02634_Brain_2018_20150218_32_G2_20x	P{R42B02-p65.AD}	P{VT042835-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02634|GMR_SS02634|JRC_SS02634	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150218_32_G2', age: 'Day 1-5'
20x-Brain-2127355078128959586	JRC_SS02891_Brain_2018_20150218_31_F1_20x	P{VT025392-p65.AD}	P{VT057247-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02891|BJD_SS02891|JRC_SS02891	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150218_31_F1', age: 'Day 1-5'
20x-Brain-2127355085968113762	JRC_SS02554_Brain_2018_20150218_31_G1_20x	P{R73A05-p65.AD}	P{VT059427-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02554|GMR_SS02554|JRC_SS02554	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150218_31_G1', age: 'Day 1-5'
20x-Brain-2129698450634178658	JRC_SS02631_Brain_2018_20150218_33_D3_20x	P{R20C04-p65.AD}	P{VT025999-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02631|GMR_SS02631|JRC_SS02631	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150218_33_D3', age: 'Day 1-5'
20x-Brain-2150519449713639522	JRC_SS02547_Brain_2018_20150408_31_B3_20x	P{R42B02-p65.AD}	P{VT059427-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02547|GMR_SS02547|JRC_SS02547	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150408_31_B3', age: 'Day 1-5'
20x-Brain-2150519474036408418	JRC_SS02548_Brain_2018_20150408_31_C3_20x	P{R42B02-p65.AD}	P{VT005005-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02548|GMR_SS02548|JRC_SS02548	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150408_31_C3', age: 'Day 1-5'
20x-Brain-2150519557108793442	JRC_SS02552_Brain_2018_20150408_31_G2_20x	P{R55D12-p65.AD}	P{VT063306-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02552|GMR_SS02552|JRC_SS02552	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150408_31_G2', age: 'Day 1-5'
20x-Brain-2150519562318119010	JRC_SS02553_Brain_2018_20150408_31_H1_20x	P{R67E08-p65.AD}	P{VT025789-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02553|GMR_SS02553|JRC_SS02553	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150408_31_H1', age: 'Day 1-5'
20x-Brain-2145836384810696802	JRC_SS02625_Brain_2018_20150407_32_A3_20x	P{VT039465-p65.AD}	P{VT023750-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02625|BJD_SS02625|JRC_SS02625	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150407_32_A3', age: 'Day 1-5'
20x-Brain-2145836429152878690	JRC_SS02394_Brain_2018_20150407_32_E1_20x	P{R61H01-p65.AD}	P{R82C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02394|GMR_SS02394|JRC_SS02394	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150407_32_E1', age: 'Day 1-5'
20x-Brain-2145836456294223970	JRC_SS02395_Brain_2018_20150407_32_F2_20x	P{VT027175-p65.AD}	P{R83B06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02395|GMR_SS02395|JRC_SS02395	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150407_32_F2', age: 'Day 1-5'
20x-Brain-2145836475751596130	JRC_SS02396_Brain_2018_20150407_32_G2_20x	P{R21F05-p65.AD}	P{R93B10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02396|GMR_SS02396|JRC_SS02396	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150407_32_G2', age: 'Day 1-5'
20x-Brain-2136892791815405666	JRC_SS02538_Brain_2018_20150407_31_B1_20x	P{VT037825-p65.AD}	P{VT020379-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02538|BJD_SS02538|JRC_SS02538	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150407_31_B1', age: 'Day 1-5'
20x-Brain-2136892844105793634	JRC_SS02608_Brain_2018_20150407_31_E2_20x	P{VT025739-p65.AD}	P{VT025999-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02608|BJD_SS02608|JRC_SS02608	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150407_31_E2', age: 'Day 1-5'
20x-Brain-2136892861096919138	JRC_SS02609_Brain_2018_20150407_31_F3_20x	P{VT025739-p65.AD}	P{VT032280-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02609|BJD_SS02609|JRC_SS02609	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150407_31_F3', age: 'Day 1-5'
20x-Brain-2136892872782250082	JRC_SS02612_Brain_2018_20150407_31_G1_20x	P{VT047755-p65.AD}	P{VT003280-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02612|BJD_SS02612|JRC_SS02612	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150407_31_G1', age: 'Day 1-5'
20x-Brain-2136892895628623970	JRC_SS02617_Brain_2018_20150407_31_H3_20x	P{VT037574-p65.AD}	P{VT025598-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02617|BJD_SS02617|JRC_SS02617	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150407_31_H3', age: 'Day 1-5'
20x-Brain-2136892934174277730	JRC_SS02624_Brain_2018_20150407_31_J4_20x	P{VT023750-p65.AD}	P{VT039465-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02624|BJD_SS02624|JRC_SS02624	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150407_31_J4', age: 'Day 1-5'
20x-Brain-2209955756336218210	JRC_SS04158_Brain_2018_20151028_31_B3_20x	P{R53D12-p65.AD}	P{VT018689-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04158|JRC_SS04158	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151028_31_B3', age: 'Day 1-5'
20x-Brain-2209955767178494050	JRC_SS04159_Brain_2018_20151028_31_C2_20x	P{R59F08-p65.AD}	P{R47H03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04159|JRC_SS04159	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151028_31_C2', age: 'Day 1-5'
20x-Brain-2209955778285011042	JRC_SS04161_Brain_2018_20151028_31_E1_20x	P{R59A06-p65.AD}	P{R64B11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04161|JRC_SS04161	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151028_31_E1', age: 'Day 1-5'
20x-Brain-2301139078378160165	JRC_SS00735_Brain_2018_20160715_42_C6_20x	P{R49A07-p65.AD}	P{R55A03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00735|GMR_SS00735|JRC_SS00735	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160715_42_C6', age: 'Day 1-5'
20x-VNC-2030820113376084066	JRC_SS00729_VNC_2018_20140624_33_A4_20x	P{R58G11-p65.AD}	P{R81D05-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS00729|GMR_SS00729|JRC_SS00729	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140624_33_A4', age: 'Day 1-5'
20x-VNC-2030820115250937954	JRC_SS00730_VNC_2018_20140624_33_B1_20x	P{R75C10-p65.AD}	P{R87D07-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS00730|GMR_SS00730|JRC_SS00730	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140624_33_B1', age: 'Day 1-5'
20x-VNC-2030820125132718178	JRC_SS00731_VNC_2018_20140624_33_C2_20x	P{R22C05-p65.AD}	P{R56G08-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS00731|GMR_SS00731|JRC_SS00731	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140624_33_C2', age: 'Day 1-5'
20x-VNC-2030820131721969762	JRC_SS00732_VNC_2018_20140624_33_D2_20x	P{R14F03-p65.AD}	P{R24C07-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS00732|GMR_SS00732|JRC_SS00732	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140624_33_D2', age: 'Day 1-5'
20x-VNC-2025678411631951970	JRC_SS01057_VNC_2018_20140623_32_A3_20x	P{R20C05-p65.AD}	P{R85H06-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS01057|GMR_SS01057|JRC_SS01057	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140623_32_A3', age: 'Day 1-5'
20x-VNC-2026743742282596450	JRC_SS01059_VNC_2018_20140623_32_C2_20x	P{R21F01-p65.AD}	P{R22D06-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS01059|GMR_SS01059|JRC_SS01059	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140623_32_C2', age: 'Day 1-5'
20x-VNC-2247799262408605770	JRC_SS01060_VNC_2018_20140623_32_D1_20x	P{R21F05-p65.AD}	P{R21H11-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS01060|GMR_SS01060|JRC_SS01060	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140623_32_D1', age: 'Day 1-5'
20x-VNC-2026743795286016098	JRC_SS01078_VNC_2018_20140623_34_A2_20x	P{R69C11-p65.AD}	P{R81D05-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS01078|GMR_SS01078|JRC_SS01078	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140623_34_A2', age: 'Day 1-5'
20x-VNC-2026743756111216738	JRC_SS01061_VNC_2018_20140623_32_E1_20x	P{R22H02-p65.AD}	P{R20F03-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS01061|GMR_SS01061|JRC_SS01061	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140623_32_E1', age: 'Day 1-5'
20x-VNC-2026743814697255010	JRC_SS01077_VNC_2018_20140623_34_B4_20x	P{R61A01-p65.AD}	P{VT057280-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS01077|GMR_SS01077|JRC_SS01077	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140623_34_B4', age: 'Day 1-5'
20x-VNC-2026743773425303650	JRC_SS01063_VNC_2018_20140623_32_G3_20x	P{R24F06-p65.AD}	P{R45E06-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS01063|GMR_SS01063|JRC_SS01063	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140623_32_G3', age: 'Day 1-5'
20x-VNC-2026743819650728034	JRC_SS01080_VNC_2018_20140623_34_D1_20x	P{R84B12-p65.AD}	P{VT048835-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS01080|GMR_SS01080|JRC_SS01080	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140623_34_D1', age: 'Day 1-5'
20x-VNC-2026743779444129890	JRC_SS01064_VNC_2018_20140623_32_H1_20x	P{R27E07-p65.AD}	P{R14D01-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS01064|GMR_SS01064|JRC_SS01064	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140623_32_H1', age: 'Day 1-5'
20x-VNC-2028553832367128674	JRC_SS01046_VNC_2018_20140623_31_B2_20x	P{VT048835-p65.AD}	P{R24C07-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS01046|GMR_SS01046|JRC_SS01046	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140623_31_B2', age: 'Day 1-5'
20x-VNC-2026743832460132450	JRC_SS01081_VNC_2018_20140623_34_E2_20x	P{R91C05-p65.AD}	P{R31B08-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS01081|GMR_SS01081|JRC_SS01081	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140623_34_E2', age: 'Day 1-5'
20x-VNC-2028553880052170850	JRC_SS01049_VNC_2018_20140623_31_D4_20x	P{VT017683-p65.AD}	P{VT031084-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS01049|GMR_SS01049|JRC_SS01049	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140623_31_D4', age: 'Day 1-5'
20x-VNC-2026743840903266402	JRC_SS00725_VNC_2018_20140623_34_G2_20x	P{R50D07-p65.AD}	P{R33H11-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS00725|GMR_SS00725|JRC_SS00725	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140623_34_G2', age: 'Day 1-5'
20x-VNC-2028553900755255394	JRC_SS01052_VNC_2018_20140623_31_F3_20x	P{VT056582-p65.AD}	P{R22D06-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS01052|GMR_SS01052|JRC_SS01052	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140623_31_F3', age: 'Day 1-5'
